seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse
2.0,10000.0,100.0,2358,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.48565033078193665,1798.846435546875,0.7012234330177307,0.05164164677262306,3.699076478369534e-05
2.0,10000.0,100.0,,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.5167285203933716,2498.713623046875,0.7764279246330261,0.07543836534023285,0.00016056798631325364
2.0,10000.0,100.0,1263,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.48045042157173157,1405.041259765625,0.690132737159729,0.03986869007349014,2.2673602870781906e-05
2.0,10000.0,100.0,1270,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4828282296657562,1624.344970703125,0.6932515501976013,0.04740488529205322,1.2088307812518906e-05
2.0,10000.0,100.0,1266,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47187381982803345,1155.0543212890625,0.6701763272285461,0.03263891488313675,1.0809058039740194e-05
2.0,10000.0,100.0,1264,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4825900197029114,1607.9935302734375,0.6943658590316772,0.04601674899458885,3.627498517744243e-05
2.0,10000.0,100.0,,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4920566976070404,1807.099365234375,0.7170539498329163,0.052328672260046005,0.000162942087627016
2.0,10000.0,100.0,888,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.47271639108657837,1231.3814697265625,0.6713681221008301,0.03508422523736954,2.1707610358134843e-06
2.0,10000.0,100.0,886,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.49580755829811096,1988.2449951171875,0.7261976003646851,0.05664275959134102,4.905136302113533e-05
2.0,10000.0,100.0,885,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4689267575740814,1182.849365234375,0.663316547870636,0.03345797210931778,9.350491382065229e-06
2.0,10000.0,100.0,888,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.48932120203971863,1713.7598876953125,0.7086358666419983,0.0492953360080719,3.3572653137525776e-06
2.0,10000.0,100.0,,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4849732518196106,1656.2889404296875,0.700282096862793,0.04805881157517433,0.00016241736011579633
2.0,10000.0,100.0,645,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4853099584579468,1582.4378662109375,0.701271116733551,0.04485568404197693,2.8943459255970083e-05
2.0,10000.0,100.0,643,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.47898149490356445,1465.12109375,0.6861119866371155,0.04157884791493416,2.1334473785827868e-05
2.0,10000.0,100.0,645,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47827252745628357,1346.673095703125,0.6842625141143799,0.0384037159383297,2.8246183774172096e-06
2.0,10000.0,100.0,644,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.471466988325119,1163.411376953125,0.6690423488616943,0.0329710878431797,1.7781114820536459e-06
2.0,10000.0,100.0,,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4856806993484497,1624.26171875,0.7024373412132263,0.04617840051651001,0.0001584312121849507
2.0,10000.0,100.0,509,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.49466672539711,1892.07421875,0.7235444188117981,0.053660228848457336,4.512176747084595e-05
2.0,10000.0,100.0,510,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.48441410064697266,1677.7764892578125,0.6965823769569397,0.04895675554871559,1.1493121746752877e-05
2.0,10000.0,100.0,510,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4688141644001007,1116.208984375,0.6631713509559631,0.03154880180954933,8.204681307688588e-07
2.0,10000.0,100.0,509,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.47319623827934265,1265.5091552734375,0.6730045080184937,0.03581917658448219,1.8698226995184086e-05
2.0,10000.0,100.0,,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4867998957633972,1724.4251708984375,0.705199658870697,0.04916456714272499,0.00016368061187677085
2.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.480077862739563,1494.00830078125,0.688635528087616,0.04261371120810509,3.3714801247697324e-05
2.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4869561791419983,1709.2550048828125,0.7036003470420837,0.04931013286113739,3.0338489523273893e-05
